language_id,word_form,concept_id,concept_number,eng_word_form,semantic_domain
deu,Fehler,Fehler::N,442,mistake,Emotions and values
deu,Lüge,Lüge::N,443,lie,Emotions and values
deu,Schaden,Schaden::N,444,damage,Modern world
deu,Unglück,Unglück::N,445,misfortune,Emotions and values
deu,Schuld,Schuld::N,446,fault,Emotions and values
deu,Alter,Alter::N,447,age,Time
deu,Schluss,Schluss::N,448,conclusion,Time
deu,Zeit,Zeit::N,449,time,Time
deu,Tag,Tag::N,450,day,Time
deu,Morgen,Morgen::N,451,morning,Time
deu,Mittag,Mittag::N,452,noon,Time
deu,Abend,Abend::N,453,evening,Time
deu,Nacht,Nacht::N,454,night,Time
deu,Woche,Woche::N,455,week,Time
deu,Monat,Monat::N,456,month,Time
deu,Jahr,Jahr::N,457,year,Time
deu,Frühling,Frühling::N,458,spring,Time
deu,Sommer,Sommer::N,459,summer,Time
deu,Herbst,Herbst::N,460,autumn,Time
deu,Winter,Winter::N,461,winter,Time
deu,Januar,Januar::N,462,January,Time
deu,Februar,Februar::N,463,February,Time
deu,März,März::N,464,March,Time
deu,April,April::N,465,April,Time
deu,Mai,Mai::N,466,May,Time
deu,Juni,Juni::N,467,June,Time
deu,Juli,Juli::N,468,July,Time
deu,August,August::N,469,August,Time
deu,September,September::N,470,September,Time
deu,Oktober,Oktober::N,471,October,Time
deu,November,November::N,472,November,Time
deu,Dezember,Dezember::N,473,December,Time
deu,Montag,Montag::N,474,Monday,Time
deu,Dienstag,Dienstag::N,475,Tuesday,Time
deu,Mittwoch,Mittwoch::N,476,Wednesday,Time
deu,Donnerstag,Donnerstag::N,477,Thursday,Time
deu,Freitag,Freitag::N,478,Friday,Time
deu,Samstag,Samstag::N,479,Saturday,Time
deu,Sonntag,Sonntag::N,480,Sunday,Time
deu,groß,groß::A,481,big,Spatial relations
deu,klein,klein::A,482,little,Spatial relations
deu,lang,lang::A,483,long,Spatial relations
deu,kurz,kurz::A,484,short,Spatial relations
deu,breit,breit::A,485,wide,Spatial relations
deu,schmal,schmal::A,486,narrow,Spatial relations
deu,dicht,dicht::A,487,dense,Spatial relations
deu,dick,dick[Gegenstand]::A,488,thick,Spatial relations
deu,dünn,dünn::A,489,thin,Spatial relations
deu,fein,fein::A,490,delicate,Spatial relations
deu,fest,fest::A,491,firm,Basic actions and technology
deu,flach,flach::A,492,flat,Spatial relations
deu,glatt,glatt::A,493,smooth,Sense perception
deu,hart,hart::A,494,hard,Sense perception
deu,weich,weich::A,495,soft,Sense perception
deu,rund,rund::A,496,round,Spatial relations
deu,spitz,spitz::A,497,pointed,Spatial relations
deu,scharf,scharf::A,498,sharp,Sense perception
deu,stumpf,stumpf::A,499,blunt,Sense perception
deu,schwer,schwer::A,500,heavy,Sense perception
deu,schön,schön::A,501,beautiful,Emotions and values
deu,heiß,heiß::A,502,hot,Sense perception
deu,warm,warm::A,503,warm,Sense perception
deu,kalt,kalt::A,504,cold,Sense perception
deu,kühl,kühl::A,505,cool,The physical world
deu,frisch,frisch::A,506,fresh,The physical world
deu,feucht,feucht::A,507,damp,Sense perception
deu,nass,nass::A,508,wet,Sense perception
deu,trocken,trocken::A,509,dry,Sense perception
deu,voll,voll::A,510,full,Quantity
deu,leer,leer::A,511,empty,Quantity
deu,offen,offen::A,512,open,Spatial relations
deu,geschlossen,geschlossen::A,513,closed,Spatial relations
deu,sauber,sauber::A,514,clean,Sense perception
deu,schmutzig,schmutzig::A,515,dirty,Sense perception
deu,roh,roh::A,516,raw,Food and drink
deu,reif,reif::A,517,ripe,Food and drink
deu,lecker,lecker::A,518,delicious,Food and drink
deu,süß,süß::A,519,sweet,Sense perception
deu,bitter,bitter::A,520,bitter,Sense perception
deu,sauer,sauer::A,521,sour,Sense perception
deu,hell,hell::A,522,bright,Sense perception
deu,dunkel,dunkel::A,523,dark,Sense perception
deu,schwarz,schwarz::A,524,black,Sense perception
deu,weiß,weiß::A,525,white,Sense perception
deu,rot,rot::A,526,red,Sense perception
deu,gelb,gelb::A,527,yellow,Sense perception
deu,blau,blau::A,528,blue,Sense perception
deu,grün,grün::A,529,green,Sense perception
deu,grau,grau::A,530,grey,Sense perception
deu,bunt,bunt::A,531,colourful,Sense perception
deu,bunt,bunt::A,531,colorful,Sense perception
deu,billig,billig::A,532,cheap,Possession
deu,teuer,teuer::A,533,dear,Possession
deu,wertvoll,wertvoll::A,534,precious,Emotions and values
deu,blind,blind::A,535,blind,The body
deu,taub,taub::A,536,deaf,The body
deu,kräftig,kräftig::A,537,powerful,Emotions and values
deu,stark,stark::A,538,strong,The body
deu,schwach,schwach::A,539,weak,The body
deu,fett,fett::A,540,fat,Spatial relations
deu,schlank,schlank::A,541,slim,Spatial relations
deu,hübsch,hübsch::A,542,pretty,Sense perception
deu,böse,böse::A,543,evil,Emotions and values
deu,dumm,dumm::A,544,stupid,Cognition
deu,faul,faul::A,545,lazy,The body
deu,fleißig,fleißig::A,546,diligent,Emotions and values
deu,geizig,geizig::A,547,stingy,Possession
deu,klug,klug::A,548,clever,Emotions and values
deu,geschickt,geschickt::A,549,skilful,Basic actions and technology
deu,geschickt,geschickt::A,549,skillful,Basic actions and technology
deu,lieb,lieb::A,550,dear,Emotions and values
deu,lustig,lustig::A,551,merry,Emotions and values
deu,sanft,sanft::A,552,gentle,Emotions and values
deu,hungrig,hungrig::A,553,hungry,Food and drink
deu,krank,krank::A,554,sick,The body
deu,nackt,nackt::A,555,naked,The body
deu,traurig,traurig::A,556,sad,Emotions and values
deu,lebendig,lebendig::A,557,living,The body
deu,gut,gut::A,558,good,Emotions and values
deu,schlecht,schlecht::A,559,bad,Emotions and values
deu,richtig,richtig::A,560,correct,Emotions and values
deu,schlimm,schlimm::A,561,nasty,Miscellaneous function words
deu,wahr,wahr::A,562,true,Emotions and values
deu,alt,alt::A,563,old,Time
deu,neu,neu::A,564,new,Time
deu,ehemalig,ehemalig::A,565,former,Time
deu,alt,alt[Lebewesen]::A,566,aged,Time
deu,jung,jung::A,567,young,Time
deu,arm,arm::A,568,poor,Possession
deu,reich,reich::A,569,rich,Possession
deu,bekannt,bekannt::A,570,familiar,Emotions and values
deu,berühmt,berühmt::A,571,famous,Social and political relations
deu,fremd,fremd::A,572,foreign,Cognition
deu,verschieden,verschieden::A,573,different,Social and political relations
deu,nah,nah::A,574,near,Spatial relations
deu,fern,fern::A,575,far,Spatial relations
deu,linker,linker::A,576,left,Spatial relations
deu,rechter,rechter::A,577,right,Spatial relations
deu,anderer,anderer::A,578,other,Miscellaneous function words
deu,erster,erster::A,579,first,Quantity
deu,zweiter,zweiter::A,580,second,Quantity
deu,dritter,dritter::A,581,third,Quantity
deu,letzter,letzter::A,582,last,Quantity
deu,allein,allein::ADV,583,alone,Quantity
deu,auf einmal,auf einmal::ADV,584,at once,Time
deu,zusammen,zusammen::ADV,585,together,Spatial relations
deu,lange,lange::ADV,586,long,Time
deu,plötzlich,plötzlich::ADV,587,suddenly,Time
deu,sofort,sofort::ADV,588,instantly,Time
deu,später,später::ADV,589,later,Time
deu,jetzt,jetzt::ADV,590,now,Time
deu,heute,heute::ADV,591,today,Time
deu,morgen,morgen::ADV,592,tomorrow,Time
deu,bald,bald::ADV,593,soon,Time
deu,dann,dann::ADV,594,then,Time
deu,gestern,gestern::ADV,595,yesterday,Time
deu,einst,einst::ADV,596,once,Time
deu,damals,damals::ADV,597,at that time,Time
deu,danach,danach::ADV,598,afterwards,Time
deu,vorher,vorher::ADV,599,before,Time
deu,zuerst,zuerst::ADV,600,at first,Time
deu,einmal,einmal::ADV,601,once,Time
deu,manchmal,manchmal::ADV,602,sometimes,Time
deu,oft,oft::ADV,603,often,Time
deu,immer,immer::ADV,604,always,Time
deu,niemals,niemals::ADV,605,never,Time
deu,hier,hier::ADV,606,here,Miscellaneous function words
deu,hierhin,hierhin::ADV,607,hither,Spatial relations
deu,hierhin,hierhin::ADV,607,to here,Spatial relations
deu,hierhin,hierhin::ADV,607,here,Spatial relations
deu,von hier,von hier::ADV,608,hence,Cognition
deu,dort,dort::ADV,609,there,Miscellaneous function words
deu,dorthin,dorthin::ADV,610,thither,Spatial relations
deu,dorthin,dorthin::ADV,610,there,Spatial relations
deu,dorthin,dorthin::ADV,610,to there,Spatial relations
deu,geradeaus,geradeaus::ADV,611,ahead,Spatial relations
deu,vorwärts,vorwärts::ADV,612,forward,Spatial relations
deu,rückwärts,rückwärts::ADV,613,backward,Spatial relations
deu,zurück,zurück::ADV,614,back,Spatial relations
deu,unten,unten::ADV,615,below,Spatial relations
deu,hinab,hinab::ADV,616,down,Spatial relations
deu,oben,oben::ADV,617,above,Spatial relations
deu,hinauf,hinauf::ADV,618,up,Spatial relations
deu,überall,überall::ADV,619,everywhere,Spatial relations
deu,nicht,nicht::ADV,620,not,Miscellaneous function words
deu,ein wenig,ein wenig::ADV,621,a little,Basic actions and technology
deu,kaum,kaum::ADV,622,hardly,Basic actions and technology
deu,sehr,sehr::ADV,623,very,Miscellaneous function words
deu,so,so::ADV,624,so,Miscellaneous function words
deu,noch,noch::ADV,625,still,Time
deu,nur,nur::ADV,626,only,Quantity
deu,schon,schon::ADV,627,already,Time
deu,wieder,wieder::ADV,628,again,Time
deu,vergebens,vergebens::ADV,629,in vain,Miscellaneous function words
deu,vor,vor::PRP,630,in front of,Spatial relations
deu,hinter,hinter::PRP,631,behind,Spatial relations
deu,unter,unter::PRP,632,under,Spatial relations
deu,durch,durch::PRP,633,through,Miscellaneous function words
deu,neben,neben::PRP,634,next to,Spatial relations
deu,zwischen,zwischen::PRP,635,between,Spatial relations
deu,wegen,wegen::PRP,636,because of,Basic actions and technology
deu,dies,dies::PRN,637,this,Miscellaneous function words
deu,das,das::PRN,638,that,Miscellaneous function words
deu,alles,alles::PRN,639,everything,Quantity
deu,ich,ich::PRN,640,I,Kinship
deu,du,du::PRN,641,you,Kinship
deu,du,du::PRN,641,thou,Kinship
deu,er,er::PRN,642,he,Kinship
deu,wir,wir::PRN,643,we,Kinship
deu,ihr,ihr::PRN,644,you,Kinship
deu,sie,sie::PRN,645,they,Kinship
deu,was,was::FPRN,646,what,Cognition
deu,wer,wer::FPRN,647,who,Cognition
deu,wo,wo::FADV,648,where,Cognition
deu,wohin,wohin::FADV,649,where,Spatial relations
deu,wohin,wohin::FADV,649,where to,Spatial relations
deu,wohin,wohin::FADV,649,where ... to,Spatial relations
deu,wie,wie::FADV,650,how,Cognition
deu,warum,warum::FADV,651,why,Cognition
deu,wieviel,wieviel::FNUM,652,how much,Cognition
deu,eins,eins::NUM,653,one,Quantity
deu,zwei,zwei::NUM,654,two,Quantity
deu,drei,drei::NUM,655,three,Quantity
deu,vier,vier::NUM,656,four,Quantity
deu,fünf,fünf::NUM,657,five,Quantity
deu,sechs,sechs::NUM,658,six,Quantity
deu,sieben,sieben::NUM,659,seven,Quantity
deu,acht,acht::NUM,660,eight,Quantity
deu,neun,neun::NUM,661,nine,Quantity
deu,zehn,zehn::NUM,662,ten,Quantity
deu,elf,elf::NUM,663,eleven,Quantity
deu,zwölf,zwölf::NUM,664,twelve,Quantity
deu,zwanzig,zwanzig::NUM,665,twenty,Quantity
deu,dreißig,dreißig::NUM,666,thirty,Quantity
deu,vierzig,vierzig::NUM,667,forty,Quantity
deu,fünfzig,fünfzig::NUM,668,fifty,Quantity
deu,sechzig,sechzig::NUM,669,sixty,Quantity
deu,siebzig,siebzig::NUM,670,seventy,Quantity
deu,achtzig,achtzig::NUM,671,eighty,Quantity
deu,neunzig,neunzig::NUM,672,ninety,Quantity
deu,hundert,hundert::NUM,673,a hundred,Quantity
deu,tausend,tausend::NUM,674,a thousand,Quantity
deu,und,und::CNJ,675,and,Cognition
deu,oder,oder::CNJ,676,or,Cognition
deu,stehen,stehen::V,677,stand,Spatial relations
deu,sitzen,sitzen::V,678,sit,Spatial relations
deu,liegen,liegen::V,679,lie,Spatial relations
deu,hängen,hängen::V,680,hang,Basic actions and technology
deu,werden,werden::V,681,become,Miscellaneous function words
deu,passieren,passieren::V,682,happen,Basic actions and technology
deu,beginnen,beginnen::V,683,begin,Time
deu,enden,enden::V,684,end,Time
deu,wechseln,wechseln::V,685,change,Spatial relations
deu,aufgehen,aufgehen[Sonne]::V,686,rise,The physical world
deu,untergehen,untergehen[Sonne]::V,687,set,The physical world
deu,scheinen,scheinen[Sonne]::V,688,shine,Sense perception
deu,donnern,donnern::V,689,thunder,The physical world
deu,wehen,wehen::V,690,blow,Motion
deu,strömen,strömen::V,691,stream,Spatial relations
deu,fließen,fließen::V,692,flow,Motion
deu,sich drehen,sich drehen::V,693,revolve,Motion
deu,schwanken,schwanken::V,694,sway,Motion
deu,schwingen,schwingen::V,695,swing,Basic actions and technology
deu,fallen,fallen::V,696,fall,Motion
deu,brennen,brennen::V,697,burn,The physical world
deu,rauchen,rauchen::V,698,smoke,Basic actions and technology
deu,regnen,regnen::V,699,rain,The physical world
deu,gefrieren,gefrieren::V,700,freeze,The physical world
deu,tauen,tauen::V,701,thaw,Basic actions and technology
deu,schmelzen,schmelzen::V,702,melt,The physical world
deu,trocknen,trocknen::V,703,dry,Basic actions and technology
deu,sieden,sieden::V,704,boil,Food and drink
deu,faulen,faulen::V,705,rot,Food and drink
deu,verfaulen,verfaulen::V,706,decay,Food and drink
deu,reißen,reißen::V,707,snap,Basic actions and technology
deu,versinken,versinken::V,708,sink,Basic actions and technology
deu,vergehen,vergehen::V,709,pass,Time
deu,erscheinen,erscheinen::V,710,appear,Basic actions and technology
deu,verschwinden,verschwinden::V,711,disappear,Motion
deu,sinken,sinken::V,712,drop,Motion
deu,abnehmen,abnehmen::V,713,decrease,Basic actions and technology
deu,zunehmen,zunehmen::V,714,increase,Basic actions and technology
deu,steigen,steigen::V,715,rise,The physical world
deu,wachsen,wachsen::V,716,grow,Spatial relations
deu,glänzen,glänzen::V,717,shine,The physical world
deu,funkeln,funkeln::V,718,sparkle,Basic actions and technology
deu,lärmen,lärmen::V,719,be noisy,Basic actions and technology
deu,läuten,läuten::V,720,chime,Modern world
deu,klingeln,klingeln::V,721,ring,Modern world
deu,klirren,klirren::V,722,tinkle,Basic actions and technology
deu,brausen,brausen::V,723,roar,Basic actions and technology
deu,rauschen,rauschen::V,724,rustle,Basic actions and technology
deu,klingen,klingen::V,725,sound,Basic actions and technology
deu,bellen,bellen::V,726,bark,Animals
deu,heulen,heulen::V,727,howl,Speech and language
deu,blasen,blasen::V,728,blow,Basic actions and technology
deu,pfeifen,pfeifen::V,729,whistle,Speech and language
deu,schreien,schreien::V,730,shout,Speech and language
deu,stöhnen,stöhnen::V,731,groan,Emotions and values
deu,zittern,zittern::V,732,tremble,The body
deu,leben,leben::V,733,be alive,The body
deu,geboren werden,geboren werden::V,734,be born,The body
deu,atmen,atmen::V,735,breathe,The body
deu,trinken,trinken::V,736,drink,Food and drink
deu,essen,essen::V,737,eat,Food and drink
deu,schlucken,schlucken::V,738,swallow,Food and drink
deu,müde werden,müde werden::V,739,get tired,The body
deu,einschlafen,einschlafen::V,740,fall asleep,The body
deu,schlafen,schlafen::V,741,sleep,The body
deu,aufwachen,aufwachen::V,742,wake up,The body
deu,aufstehen,aufstehen::V,743,get up,Motion
deu,sich erholen,sich erholen::V,744,relax,The body
deu,krank werden,krank werden::V,745,fall ill,Basic actions and technology
deu,krank sein,krank sein::V,746,be ill,Basic actions and technology
deu,schmerzen,schmerzen::V,747,ache,The body
deu,husten,husten::V,748,cough,The body
deu,genesen,genesen::V,749,recover,The body
deu,sterben,sterben::V,750,die,The body
deu,umkommen,umkommen::V,751,perish,Basic actions and technology
deu,sich bewegen,sich bewegen::V,752,move,Basic actions and technology
deu,sich rühren,sich rühren::V,753,budge,Motion
deu,sich erheben,sich erheben::V,754,stand up,Motion
deu,sich setzen,sich setzen::V,755,sit down,Motion
deu,hinfallen,hinfallen::V,756,tumble,Basic actions and technology
deu,laufen,laufen::V,757,walk,Motion
deu,schreiten,schreiten::V,758,pace,Basic actions and technology
deu,spazierengehen,spazierengehen::V,759,go for a walk,Basic actions and technology
deu,eilen,eilen::V,760,rush,Motion
deu,sich beeilen,sich beeilen::V,761,hurry,Time
deu,sausen,sausen::V,762,dash,Motion
deu,rennen,rennen::V,763,run,Motion
deu,springen,springen::V,764,jump,Motion
deu,klettern,klettern::V,765,climb,Motion
deu,schaukeln,schaukeln::V,766,seesaw,Basic actions and technology
deu,kriechen,kriechen::V,767,creep,Motion
deu,schwimmen,schwimmen::V,768,swim,Motion
deu,tauchen,tauchen::V,769,dive,Motion
deu,rudern,rudern::V,770,row,Motion
deu,fahren,fahren::V,771,drive,Motion
deu,fliegen,fliegen::V,772,fly,Motion
deu,gehen,gehen::V,773,go,Motion
deu,weggehen,weggehen::V,774,go away,Motion
deu,abfahren,abfahren::V,775,depart,Motion
deu,anhalten,anhalten::V,776,stop,Basic actions and technology
deu,hineingehen,hineingehen::V,777,go in,Motion
deu,eintreten,eintreten::V,778,enter,Motion
deu,kommen,kommen::V,779,come,Motion
deu,ankommen,ankommen::V,780,arrive,Motion
deu,zurückkommen,zurückkommen::V,781,come back,Motion
deu,bleiben,bleiben::V,782,stay,Spatial relations
deu,warten,warten::V,783,wait,Motion
deu,erwarten,erwarten::V,784,wait for,Motion
deu,suchen,suchen::V,785,seek,Possession
deu,suchen,suchen::V,785,look for,Possession
deu,finden,finden::V,786,find,Possession
deu,versuchen,versuchen::V,787,try,Cognition
deu,vorbereiten,vorbereiten::V,788,prepare,Basic actions and technology
deu,lieben,lieben::V,789,love,Emotions and values
deu,mögen,mögen::V,790,like,Emotions and values
deu,lachen,lachen::V,791,laugh,Emotions and values
deu,rühren,rühren::V,792,move,Basic actions and technology
deu,weinen,weinen::V,793,weep,Emotions and values
deu,schimpfen,schimpfen::V,794,grumble,Emotions and values
deu,sich ärgern,sich ärgern::V,795,be annoyed,Emotions and values
deu,sich fürchten,sich fürchten::V,796,be afraid,Emotions and values
deu,fürchten,fürchten::V,797,be afraid of,Emotions and values
deu,fliehen,fliehen::V,798,flee,Motion
deu,flüchten,flüchten::V,799,escape,Basic actions and technology
deu,sehen,sehen::V,800,see,Sense perception
deu,anschauen,anschauen::V,801,look at,Sense perception
deu,ansehen,ansehen::V,802,watch,Basic actions and technology
deu,hören,hören::V,803,hear,Sense perception
deu,zuhören,zuhören::V,804,listen,Sense perception
deu,probieren,probieren::V,805,taste,Sense perception
deu,riechen,riechen::V,806,smell,Sense perception
deu,fühlen,fühlen::V,807,feel,Basic actions and technology
deu,scheinen,scheinen::V,808,seem,Cognition
deu,zu sehen sein,zu sehen sein::V,809,show,Sense perception
deu,vernehmen,vernehmen::V,810,hear,Sense perception
deu,frieren,frieren::V,811,be cold,The body
deu,tun,tun::V,812,do,Basic actions and technology
deu,können,können::V,813,can,Basic actions and technology
deu,wollen,wollen::V,814,want,Emotions and values
